0.93, 0.337, 0.103, 0.405637, 0, -1.05602, -3.10284, 0, -3.90494, 0, 0, 0
0.94, 0.337, 0.103, 0.374608, 0, -1.09507, -3.10284, 0, -3.90494, 0, 0, 0
0.95, 0.337, 0.103, 0.34358, 0, -1.13412, -3.10284, 0, -3.90494, 0, 0, 0
0.96, 0.337, 0.103, 0.312551, 0, -1.17317, -3.10284, 0, -3.90494, 0, 0, 0
0.97, 0.337, 0.103, 0.281523, 0, -1.21222, -3.10284, 0, -3.90494, 0, 0, 0
0.98, 0.337, 0.103, 0.250494, 0, -1.25127, -3.10284, 0, -3.90494, 0, 0, 0
0.99, 0.337, 0.103, 0.219466, 0, -1.29032, -3.10284, 0, -3.90494, 0, 0, 0
1, 0.337, 0.103, 0.188438, 0, -1.32937, -3.10284, 0, -3.90494, 0, 0, 0
1.01, 0.337, 0.103, 0.157409, 0, -1.36842, -3.10284, 0, -3.90494, 0, 0, 0
1.02, 0.337, 0.103, 0.126381, 0, -1.40746, -3.10284, 0, -3.90494, 0, 0, 0
1.03, 0.337, 0.103, 0.0953524, 0, -1.44651, -3.10284, 0, -3.90494, 0, 0, 0
1.04, 0.337, 0.103, 0.064324, 0, -1.48556, -3.10284, 0, -3.90494, 0, 0, 0
1.05, 0.337, 0.103, 0.0332955, 0, -1.52461, -3.10284, 0, -3.90494, 0, 0, 0
1.06, 0.337, 0.103, 0.00226713, 0, -1.56366, -3.10284, 0, -3.90494, 0, 0, 0
1.07, 0.337, 0.103, -0.0287613, 0, -1.60271, -3.10284, 0, -3.90494, 0, 0, 0
1.08, 0.337, 0.103, -0.0597897, 0, -1.64176, -3.10284, 0, -3.90494, 0, 0, 0
1.09, 0.337, 0.103, -0.0908181, 0, -1.68081, -3.10284, 0, -3.90494, 0, 0, 0
1.1, 0.337, 0.103, -0.121847, 0, -1.71986, -3.10284, 0, -3.90494, 0, 0, 0
1.11, 0.337, 0.103, -0.152875, 0, -1.75891, -3.10284, 0, -3.90494, 0, 0, 0
1.12, 0.337, 0.103, -0.183903, 0, -1.79796, -3.10284, 0, -3.90494, 0, 0, 0
1.13, 0.337, 0.103, -0.214932, 0, -1.83701, -3.10284, 0, -3.90494, 0, 0, 0
1.14, 0.337, 0.103, -0.24596, 0, -1.87606, -3.10284, 0, -3.90494, 0, 0, 0
1.15, 0.337, 0.103, -0.276989, 0, -1.91511, -3.10284, 0, -3.90494, 0, 0, 0
1.16, 0.337, 0.103, -0.308017, 0, -1.95416, -3.10284, 0, -3.90494, 0, 0, 0
1.17, 0.337, 0.103, -0.339045, 0, -1.9932, -3.10284, 0, -3.90494, 0, 0, 0
1.18, 0.337, 0.103, -0.370074, 0, -2.03225, -3.10284, 0, -3.90494, 0, 0, 0
1.19, 0.337, 0.103, -0.401102, 0, -2.0713, -3.10284, 0, -3.90494, 0, 0, 0
1.2, 0.337, 0.103, -0.432131, 0, -2.11035, -3.10284, 0, -3.90494, 0, 0, 0
1.21, 0.337, 0.103, -0.463159, 0, -2.1494, -3.10284, 0, -3.90494, 0, 0, 0
1.22, 0.337, 0.103, -0.493845, 0, -2.18693, -1.12372, 0, 4.85936, 0, 0, 0
1.23, 0.337, 0.103, -0.505082, 0, -2.13834, -1.12372, 0, 4.85936, 0, 0, 0
1.24, 0.337, 0.103, -0.516319, 0, -2.08975, -1.12372, 0, 4.85936, 0, 0, 0
1.25, 0.337, 0.103, -0.527557, 0, -2.04115, -1.12372, 0, 4.85936, 0, 0, 0
1.26, 0.337, 0.103, -0.538794, 0, -1.99256, -1.12372, 0, 4.85936, 0, 0, 0
1.27, 0.337, 0.103, -0.550031, 0, -1.94397, -1.12372, 0, 4.85936, 0, 0, 0
1.28, 0.337, 0.103, -0.561268, 0, -1.89537, -1.12372, 0, 4.85936, 0, 0, 0
1.29, 0.337, 0.103, -0.572505, 0, -1.84678, -1.12372, 0, 4.85936, 0, 0, 0
1.3, 0.337, 0.103, -0.583743, 0, -1.79819, -1.12372, 0, 4.85936, 0, 0, 0
1.31, 0.337, 0.103, -0.59498, 0, -1.74959, -1.12372, 0, 4.85936, 0, 0, 0
1.32, 0.337, 0.103, -0.606217, 0, -1.701, -1.12372, 0, 4.85936, 0, 0, 0
1.33, 0.337, 0.103, -0.617454, 0, -1.6524, -1.12372, 0, 4.85936, 0, 0, 0
1.34, 0.337, 0.103, -0.628692, 0, -1.60381, -1.12372, 0, 4.85936, 0, 0, 0
1.35, 0.337, 0.103, -0.639929, 0, -1.55522, -1.12372, 0, 4.85936, 0, 0, 0
1.36, 0.337, 0.103, -0.651166, 0, -1.50662, -1.12372, 0, 4.85936, 0, 0, 0
1.37, 0.337, 0.103, -0.662403, 0, -1.45803, -1.12372, 0, 4.85936, 0, 0, 0
1.38, 0.337, 0.103, -0.673641, 0, -1.40944, -1.12372, 0, 4.85936, 0, 0, 0
1.39, 0.337, 0.103, -0.684878, 0, -1.36084, -1.12372, 0, 4.85936, 0, 0, 0
1.4, 0.337, 0.103, -0.696115, 0, -1.31225, -1.12372, 0, 4.85936, 0, 0, 0
1.41, 0.337, 0.103, -0.707352, 0, -1.26366, -1.12372, 0, 4.85936, 0, 0, 0
1.42, 0.337, 0.103, -0.718589, 0, -1.21506, -1.12372, 0, 4.85936, 0, 0, 0
1.43, 0.337, 0.103, -0.729827, 0, -1.16647, -1.12372, 0, 4.85936, 0, 0, 0
1.44, 0.337, 0.103, -0.741064, 0, -1.11787, -1.12372, 0, 4.85936, 0, 0, 0
1.45, 0.337, 0.103, -0.752301, 0, -1.06928, -1.12372, 0, 4.85936, 0, 0, 0
1.46, 0.337, 0.103, -0.763538, 0, -1.02069, -1.12372, 0, 4.85936, 0, 0, 0
1.47, 0.337, 0.103, -0.774776, 0, -0.972094, -1.12372, 0, 4.85936, 0, 0, 0
1.48, 0.337, 0.103, -0.786013, 0, -0.9235, -1.12372, 0, 4.85936, 0, 0, 0
1.49, 0.337, 0.103, -0.79725, 0, -0.874906, -1.12372, 0, 4.85936, 0, 0, 0
1.5, 0.337, 0.103, -0.808487, 0, -0.826313, -1.12372, 0, 4.85936, 0, 0, 0
1.51, 0.337, 0.103, -0.819724, 0, -0.777719, -1.12372, 0, 4.85936, 0, 0, 0
1.52, 0.337, 0.103, -0.830962, 0, -0.729126, -1.12372, 0, 4.85936, 0, 0, 0
1.53, 0.337, 0.103, -0.842199, 0, -0.680532, -1.12372, 0, 4.85936, 0, 0, 0
1.54, 0.337, 0.103, -0.853436, 0, -0.631938, -1.12372, 0, 4.85936, 0, 0, 0
1.55, 0.337, 0.103, -0.864673, 0, -0.583345, -1.12372, 0, 4.85936, 0, 0, 0
1.56, 0.337, 0.103, -0.875911, 0, -0.534751, -1.12372, 0, 4.85936, 0, 0, 0
1.57, 0.337, 0.103, -0.887148, 0, -0.486157, -1.12372, 0, 4.85936, 0, 0, 0
1.58, 0.337, 0.103, -0.898385, 0, -0.437564, -1.12372, 0, 4.85936, 0, 0, 0
1.59, 0.337, 0.103, -0.909622, 0, -0.38897, -1.12372, 0, 4.85936, 0, 0, 0
1.6, 0.337, 0.103, -0.920859, 0, -0.340377, -1.12372, 0, 4.85936, 0, 0, 0
1.61, 0.337, 0.103, -0.932097, 0, -0.291783, -1.12372, 0, 4.85936, 0, 0, 0
1.62, 0.337, 0.103, -0.943334, 0, -0.243189, -1.12372, 0, 4.85936, 0, 0, 0
1.63, 0.337, 0.103, -0.954571, 0, -0.194596, -1.12372, 0, 4.85936, 0, 0, 0
1.64, 0.337, 0.103, -0.965808, 0, -0.146002, -1.12372, 0, 4.85936, 0, 0, 0
1.65, 0.337, 0.103, -0.977046, 0, -0.0974084, -1.12372, 0, 4.85936, 0, 0, 0
1.66, 0.337, 0.103, -0.988283, 0, -0.0488148, -1.12372, 0, 4.85936, 0, 0, 0
1.67, 0.337, 0.103, -0.99952, 0, -0.000221171, -1.12372, 0, 4.85936, 0, 0, 0
1.68, 0.337, 0.103, -1.01076, 0, 0.0483725, -1.12372, 0, 4.85936, 0, 0, 0
1.69, 0.337, 0.103, -1.02199, 0, 0.0969661, -1.12372, 0, 4.85936, 0, 0, 0
1.7, 0.337, 0.103, -1.03323, 0, 0.14556, -1.12372, 0, 4.85936, 0, 0, 0
1.71, 0.337, 0.103, -1.04447, 0, 0.194153, -1.12372, 0, 4.85936, 0, 0, 0
1.72, 0.337, 0.103, -1.05571, 0, 0.242747, -1.12372, 0, 4.85936, 0, 0, 0
1.73, 0.337, 0.103, -1.06694, 0, 0.291341, -1.12372, 0, 4.85936, 0, 0, 0
1.74, 0.337, 0.103, -1.07818, 0, 0.339934, -1.12372, 0, 4.85936, 0, 0, 0
1.75, 0.337, 0.103, -1.08942, 0, 0.388528, -1.12372, 0, 4.85936, 0, 0, 0
1.76, 0.337, 0.103, -1.10066, 0, 0.437121, -1.12372, 0, 4.85936, 0, 0, 0
1.77, 0.337, 0.103, -1.11189, 0, 0.485715, -1.12372, 0, 4.85936, 0, 0, 0
1.78, 0.337, 0.103, -1.12313, 0, 0.534309, -1.12372, 0, 4.85936, 0, 0, 0
1.79, 0.337, 0.103, -1.13437, 0, 0.582902, -1.12372, 0, 4.85936, 0, 0, 0
1.8, 0.337, 0.103, -1.1456, 0, 0.631496, -1.12372, 0, 4.85936, 0, 0, 0
1.81, 0.337, 0.103, -1.15684, 0, 0.68009, -1.12372, 0, 4.85936, 0, 0, 0
1.82, 0.337, 0.103, -1.16808, 0, 0.728683, -1.12372, 0, 4.85936, 0, 0, 0
1.83, 0.337, 0.103, -1.17932, 0, 0.777277, -1.12372, 0, 4.85936, 0, 0, 0
1.84, 0.337, 0.103, -1.19055, 0, 0.82587, -1.12372, 0, 4.85936, 0, 0, 0
1.85, 0.337, 0.103, -1.20179, 0, 0.874464, -1.12372, 0, 4.85936, 0, 0, 0
1.86, 0.337, 0.103, -1.21303, 0, 0.923058, -1.12372, 0, 4.85936, 0, 0, 0
1.87, 0.337, 0.103, -1.22426, 0, 0.971651, -1.12372, 0, 4.85936, 0, 0, 0
1.88, 0.337, 0.103, -1.2355, 0, 1.02024, -1.12372, 0, 4.85936, 0, 0, 0
1.89, 0.337, 0.103, -1.24674, 0, 1.06884, -1.12372, 0, 4.85936, 0, 0, 0
1.9, 0.337, 0.103, -1.25798, 0, 1.11743, -1.12372, 0, 4.85936, 0, 0, 0
1.91, 0.337, 0.103, -1.26921, 0, 1.16603, -1.12372, 0, 4.85936, 0, 0, 0
1.92, 0.337, 0.103, -1.28045, 0, 1.21462, -1.12372, 0, 4.85936, 0, 0, 0
1.93, 0.337, 0.103, -1.29169, 0, 1.26321, -1.12372, 0, 4.85936, 0, 0, 0
1.94, 0.337, 0.103, -1.30293, 0, 1.31181, -1.12372, 0, 4.85936, 0, 0, 0
1.95, 0.337, 0.103, -1.31416, 0, 1.3604, -1.12372, 0, 4.85936, 0, 0, 0
1.96, 0.337, 0.103, -1.3254, 0, 1.40899, -1.12372, 0, 4.85936, 0, 0, 0
1.97, 0.337, 0.103, -1.33664, 0, 1.45759, -1.12372, 0, 4.85936, 0, 0, 0
1.98, 0.337, 0.103, -1.34787, 0, 1.50618, -1.12372, 0, 4.85936, 0, 0, 0
1.99, 0.337, 0.103, -1.35911, 0, 1.55477, -1.12372, 0, 4.85936, 0, 0, 0
2, 0.337, 0.103, -1.37035, 0, 1.60337, -1.12372, 0, 4.85936, 0, 0, 0
2.01, 0.337, 0.103, -1.38159, 0, 1.65196, -1.12372, 0, 4.85936, 0, 0, 0
2.02, 0.337, 0.103, -1.39282, 0, 1.70056, -1.12372, 0, 4.85936, 0, 0, 0
2.03, 0.337, 0.103, -1.40345, 0, 1.74839, 4.50129, 0, -2.14816, 0, 0, 0
2.04, 0.337, 0.103, -1.35844, 0, 1.72691, 4.50129, 0, -2.14816, 0, 0, 0
2.05, 0.337, 0.103, -1.31343, 0, 1.70543, 4.50129, 0, -2.14816, 0, 0, 0
2.06, 0.337, 0.103, -1.26842, 0, 1.68395, 4.50129, 0, -2.14816, 0, 0, 0
2.07, 0.337, 0.103, -1.2234, 0, 1.66247, 4.50129, 0, -2.14816, 0, 0, 0
2.08, 0.337, 0.103, -1.17839, 0, 1.64099, 4.50129, 0, -2.14816, 0, 0, 0
2.09, 0.337, 0.103, -1.13338, 0, 1.6195, 4.50129, 0, -2.14816, 0, 0, 0
2.1, 0.337, 0.103, -1.08836, 0, 1.59802, 4.50129, 0, -2.14816, 0, 0, 0
2.11, 0.337, 0.103, -1.04335, 0, 1.57654, 4.50129, 0, -2.14816, 0, 0, 0
2.12, 0.337, 0.103, -0.998338, 0, 1.55506, 4.50129, 0, -2.14816, 0, 0, 0
2.13, 0.337, 0.103, -0.953325, 0, 1.53358, 4.50129, 0, -2.14816, 0, 0, 0
2.14, 0.337, 0.103, -0.908312, 0, 1.5121, 4.50129, 0, -2.14816, 0, 0, 0
2.15, 0.337, 0.103, -0.863299, 0, 1.49062, 4.50129, 0, -2.14816, 0, 0, 0
2.16, 0.337, 0.103, -0.818287, 0, 1.46913, 4.50129, 0, -2.14816, 0, 0, 0
2.17, 0.337, 0.103, -0.773274, 0, 1.44765, 4.50129, 0, -2.14816, 0, 0, 0
2.18, 0.337, 0.103, -0.728261, 0, 1.42617, 4.50129, 0, -2.14816, 0, 0, 0
2.19, 0.337, 0.103, -0.683248, 0, 1.40469, 4.50129, 0, -2.14816, 0, 0, 0
2.2, 0.337, 0.103, -0.638235, 0, 1.38321, 4.50129, 0, -2.14816, 0, 0, 0
2.21, 0.337, 0.103, -0.593222, 0, 1.36173, 4.50129, 0, -2.14816, 0, 0, 0
2.22, 0.337, 0.103, -0.548209, 0, 1.34024, 4.50129, 0, -2.14816, 0, 0, 0
2.23, 0.337, 0.103, -0.503197, 0, 1.31876, 4.50129, 0, -2.14816, 0, 0, 0
2.24, 0.337, 0.103, -0.458184, 0, 1.29728, 4.50129, 0, -2.14816, 0, 0, 0
2.25, 0.337, 0.103, -0.413171, 0, 1.2758, 4.50129, 0, -2.14816, 0, 0, 0
2.26, 0.337, 0.103, -0.368158, 0, 1.25432, 4.50129, 0, -2.14816, 0, 0, 0
2.27, 0.337, 0.103, -0.323145, 0, 1.23284, 4.50129, 0, -2.14816, 0, 0, 0
2.28, 0.337, 0.103, -0.278132, 0, 1.21135, 4.50129, 0, -2.14816, 0, 0, 0
2.29, 0.337, 0.103, -0.23312, 0, 1.18987, 4.50129, 0, -2.14816, 0, 0, 0
2.3, 0.337, 0.103, -0.188107, 0, 1.16839, 4.50129, 0, -2.14816, 0, 0, 0
2.31, 0.337, 0.103, -0.143094, 0, 1.14691, 4.50129, 0, -2.14816, 0, 0, 0
2.32, 0.337, 0.103, -0.0980809, 0, 1.12543, 4.50129, 0, -2.14816, 0, 0, 0
2.33, 0.337, 0.103, -0.0530681, 0, 1.10395, 4.50129, 0, -2.14816, 0, 0, 0
2.34, 0.337, 0.103, -0.00805522, 0, 1.08247, 4.50129, 0, -2.14816, 0, 0, 0
2.35, 0.337, 0.103, 0.0369576, 0, 1.06098, 4.50129, 0, -2.14816, 0, 0, 0
2.36, 0.337, 0.103, 0.0819705, 0, 1.0395, 4.50129, 0, -2.14816, 0, 0, 0
2.37, 0.337, 0.103, 0.126983, 0, 1.01802, 4.50129, 0, -2.14816, 0, 0, 0
2.38, 0.337, 0.103, 0.171996, 0, 0.996539, 4.50129, 0, -2.14816, 0, 0, 0
2.39, 0.337, 0.103, 0.217009, 0, 0.975057, 4.50129, 0, -2.14816, 0, 0, 0
2.4, 0.337, 0.103, 0.262022, 0, 0.953576, 4.50129, 0, -2.14816, 0, 0, 0
2.41, 0.337, 0.103, 0.307035, 0, 0.932094, 4.50129, 0, -2.14816, 0, 0, 0
2.42, 0.337, 0.103, 0.352048, 0, 0.910613, 4.50129, 0, -2.14816, 0, 0, 0
2.43, 0.337, 0.103, 0.39706, 0, 0.889131, 4.50129, 0, -2.14816, 0, 0, 0
2.44, 0.337, 0.103, 0.442073, 0, 0.867649, 4.50129, 0, -2.14816, 0, 0, 0
2.45, 0.337, 0.103, 0.487086, 0, 0.846168, 4.50129, 0, -2.14816, 0, 0, 0
2.46, 0.337, 0.103, 0.532099, 0, 0.824686, 4.50129, 0, -2.14816, 0, 0, 0
2.47, 0.337, 0.103, 0.577112, 0, 0.803205, 4.50129, 0, -2.14816, 0, 0, 0
2.48, 0.337, 0.103, 0.622125, 0, 0.781723, 4.50129, 0, -2.14816, 0, 0, 0
2.49, 0.337, 0.103, 0.667138, 0, 0.760242, 4.50129, 0, -2.14816, 0, 0, 0
2.5, 0.337, 0.103, 0.71215, 0, 0.73876, 4.50129, 0, -2.14816, 0, 0, 0
2.51, 0.337, 0.103, 0.757163, 0, 0.717278, 4.50129, 0, -2.14816, 0, 0, 0
2.52, 0.337, 0.103, 0.802176, 0, 0.695797, 4.50129, 0, -2.14816, 0, 0, 0
2.53, 0.337, 0.103, 0.847189, 0, 0.674315, 4.50129, 0, -2.14816, 0, 0, 0
2.54, 0.337, 0.103, 0.892202, 0, 0.652834, 4.50129, 0, -2.14816, 0, 0, 0
2.55, 0.337, 0.103, 0.937215, 0, 0.631352, 4.50129, 0, -2.14816, 0, 0, 0
2.56, 0.337, 0.103, 0.982228, 0, 0.60987, 4.50129, 0, -2.14816, 0, 0, 0
2.57, 0.337, 0.103, 1.02724, 0, 0.588389, 4.50129, 0, -2.14816, 0, 0, 0
2.58, 0.337, 0.103, 1.07225, 0, 0.566907, 4.50129, 0, -2.14816, 0, 0, 0
2.59, 0.337, 0.103, 1.11727, 0, 0.545426, 4.50129, 0, -2.14816, 0, 0, 0
2.6, 0.337, 0.103, 1.16228, 0, 0.523944, 4.50129, 0, -2.14816, 0, 0, 0
2.61, 0.337, 0.103, 1.20729, 0, 0.502463, 4.50129, 0, -2.14816, 0, 0, 0
2.62, 0.337, 0.103, 1.2523, 0, 0.480981, 4.50129, 0, -2.14816, 0, 0, 0
2.63, 0.337, 0.103, 1.29732, 0, 0.459499, 4.50129, 0, -2.14816, 0, 0, 0
2.64, 0.337, 0.103, 1.34233, 0, 0.438018, 4.50129, 0, -2.14816, 0, 0, 0
2.65, 0.337, 0.103, 1.38734, 0, 0.416536, 4.50129, 0, -2.14816, 0, 0, 0
2.66, 0.337, 0.103, 1.43236, 0, 0.395055, 4.50129, 0, -2.14816, 0, 0, 0
